2133115688.1.JPG
web_site,envelope,stopwatch,whistle,muzzle,screwdriver,digital_clock,rubber_eraser,nail,book_jacket,hook,puck,loupe,binder,hand_blower,modem,tripod,microphone,menu,scale,screw,sunglasses,rule,sunglass,spotlight,packet,hammer,cassette,carton,Polaroid_camera,bulletproof_vest,cash_machine,mousetrap,pick,power_drill,dumbbell,quill,can_opener,bathing_cap,magnetic_compass
0.552411,0.182449,0.0559503,0.0336938,0.0183505,0.00928447,0.0079152,0.00688181,0.00683276,0.00672762,0.00634768,0.00577634,0.00561095,0.00554833,0.005544,0.00536048,0.00406115,0.0036051,0.00336027,0.00320838,0.0028348,0.00265594,0.00249894,0.00227974,0.0022403,0.00206604,0.00183096,0.00160387,0.00137706,0.00127631,0.00127546,0.00105501,0.00101898,0.000975273,0.000936242,0.000932387,0.000872148,0.000860041,0.000838131,0.000831315
3399102228.1.JPG
cassette,pencil_sharpener,iPod,hand-held_computer,cassette_player,packet,tape_player,cash_machine,cellular_telephone,hard_disc,rubber_eraser,vending_machine,remote_control,screen,loupe,Band_Aid,microwave,safety_pin,screwdriver,nipple,web_site,switch,digital_watch,perfume,mousetrap,ballpoint,lighter,carpenter's_kit,beaker,harmonica,whistle,slot,Polaroid_camera,digital_clock,modem,pill_bottle,soap_dispenser,face_powder,CD_player,pay-phone
0.580873,0.136899,0.0525384,0.0397643,0.0337724,0.0130768,0.0126326,0.0102052,0.00979177,0.00918732,0.0088837,0.00783353,0.00497415,0.00440828,0.00410041,0.00398701,0.00373826,0.00256873,0.00256114,0.00220802,0.00204515,0.00203242,0.00171994,0.00169983,0.00165749,0.00163008,0.00159796,0.0015883,0.00144321,0.00144269,0.0014136,0.00139462,0.00134338,0.00131852,0.00128795,0.00119746,0.00109378,0.00101633,0.000960729,0.000953097
3399102454.1.JPG
CD_player,cassette_player,letter_opener,tape_player,modem,iron,can_opener,web_site,waffle_iron,sunglass,radio,loupe,hand_blower,projector,cassette,sunglasses,hard_disc,envelope,printer,spatula,menu,ballpoint,quill,carpenter's_kit,screwdriver,stopwatch,mouse,paintbrush,ski,vacuum,packet,pick,Crock_Pot,microphone,frying_pan,hair_slide,binder,face_powder,reel,cleaver
0.46507,0.183884,0.0442389,0.042589,0.0280068,0.0222254,0.0194868,0.0187652,0.0151072,0.0145,0.00821371,0.00814859,0.00797637,0.0079414,0.00753632,0.00747907,0.00651923,0.00617824,0.00438232,0.00294514,0.00287217,0.00269158,0.00267753,0.0026388,0.00262017,0.00247349,0.0023849,0.00213428,0.00206599,0.00197209,0.00180418,0.00164428,0.00159751,0.00159253,0.00156739,0.00155303,0.00145888,0.00145305,0.00137615,0.00116451
3399102626.1.jpg
remote_control,modem,hand-held_computer,radio,cellular_telephone,hard_disc,stopwatch,tape_player,iPod,cassette_player,switch,web_site,printer,digital_clock,digital_watch,screwdriver,loudspeaker,rubber_eraser,CD_player,cassette,oscilloscope,Polaroid_camera,microphone,lotion,sunscreen,harmonica,packet,carpenter's_kit,screen,joystick,cash_machine,reflex_camera,scale,power_drill,lighter,computer_keyboard,pencil_box,analog_clock,mouse,pencil_sharpener
